data-ora,ip_src,ip_dst,tcp_src,tcp_dst,host
2024-09-13 10:55:09,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:09,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:09,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:09,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:09,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:10,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:10,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:10,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:10,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:10,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:11,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:11,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:11,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:11,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:11,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:12,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:12,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:12,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:12,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:12,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:12,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:13,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:13,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:13,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:14,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:14,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:14,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:14,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:15,192.168.174.64,20.111.1.3,37166,443,HTTPS
2024-09-13 10:55:15,20.111.1.3,192.168.174.64,443,37166,HTTPS
2024-09-13 10:55:15,192.168.174.64,20.111.1.3,37166,443,HTTPS
2024-09-13 10:55:16,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:16,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:16,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:16,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:16,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:16,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:16,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:16,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:16,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:16,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:16,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:16,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:16,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:16,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:16,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:16,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:16,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:16,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:18,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:18,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:18,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:18,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:18,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:18,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:18,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:18,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:18,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:18,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:18,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:18,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:18,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:18,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:18,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:20,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:20,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:20,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:20,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:20,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:20,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:20,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:20,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:20,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:22,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:22,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:22,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:22,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:22,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:22,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:22,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:22,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:22,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:22,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:22,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:24,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:24,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:24,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:24,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:24,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:24,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:24,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:24,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:24,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:26,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:26,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:26,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:26,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:26,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:26,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:26,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:27,192.168.174.64,160.80.11.243,35586,80,HTTPS
2024-09-13 10:55:27,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:27,192.168.174.64,160.80.11.243,35586,80,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35586,80,www.informatica.uniroma2.it
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35586,80,www.informatica.uniroma2.it
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:28,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:28,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:28,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:28,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:28,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:28,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:28,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:28,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:28,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:28,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:28,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:28,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35586,Apache-Coyote/1.1
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35586,80,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35586,80,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35596,80,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35610,80,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35626,80,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35640,80,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35652,80,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35586,80,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35626,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35626,80,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35626,80,www.informatica.uniroma2.it
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35640,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35640,80,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35596,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35610,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35596,80,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35652,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35610,80,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35652,80,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35586,80,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35586,80,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35626,Apache-Coyote/1.1
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35626,80,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35640,80,www.informatica.uniroma2.it
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35596,80,www.informatica.uniroma2.it
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35610,80,www.informatica.uniroma2.it
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35652,80,www.informatica.uniroma2.it
2024-09-13 10:55:28,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35586,80,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35586,80,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35586,80,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35640,Apache-Coyote/1.1
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35640,80,HTTPS
2024-09-13 10:55:28,160.80.11.243,192.168.174.64,80,35596,Apache-Coyote/1.1
2024-09-13 10:55:28,192.168.174.64,160.80.11.243,35596,80,HTTPS
2024-09-13 10:55:29,160.80.11.243,192.168.174.64,80,35652,Apache-Coyote/1.1
2024-09-13 10:55:29,192.168.174.64,160.80.11.243,35652,80,HTTPS
2024-09-13 10:55:29,160.80.11.243,192.168.174.64,80,35610,Apache-Coyote/1.1
2024-09-13 10:55:29,192.168.174.64,160.80.11.243,35610,80,HTTPS
2024-09-13 10:55:30,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:30,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:30,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:30,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:30,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:30,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:30,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:32,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:32,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:32,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:33,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:33,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:33,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:33,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:34,192.168.174.64,20.111.1.3,37166,443,HTTPS
2024-09-13 10:55:34,20.111.1.3,192.168.174.64,443,37166,HTTPS
2024-09-13 10:55:34,192.168.174.64,20.111.1.3,37166,443,HTTPS
2024-09-13 10:55:35,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:35,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:35,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:35,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:35,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:35,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:35,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:35,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:35,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:35,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:35,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:35,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:35,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:37,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:37,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:37,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:37,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:37,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:37,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:37,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:37,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:37,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:38,192.168.174.64,160.80.11.243,35586,80,HTTPS
2024-09-13 10:55:39,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:39,192.168.174.64,160.80.11.243,35652,80,HTTPS
2024-09-13 10:55:39,192.168.174.64,160.80.11.243,35610,80,HTTPS
2024-09-13 10:55:39,192.168.174.64,160.80.11.243,35596,80,HTTPS
2024-09-13 10:55:39,192.168.174.64,160.80.11.243,35640,80,HTTPS
2024-09-13 10:55:39,192.168.174.64,160.80.11.243,35626,80,HTTPS
2024-09-13 10:55:39,160.80.11.243,192.168.174.64,80,35626,HTTPS
2024-09-13 10:55:39,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:39,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:39,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:39,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:39,160.80.11.243,192.168.174.64,80,35640,HTTPS
2024-09-13 10:55:39,160.80.11.243,192.168.174.64,80,35610,HTTPS
2024-09-13 10:55:39,160.80.11.243,192.168.174.64,80,35652,HTTPS
2024-09-13 10:55:39,160.80.11.243,192.168.174.64,80,35596,HTTPS
2024-09-13 10:55:39,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:39,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:39,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:39,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:39,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:41,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:41,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:41,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:41,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:41,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:41,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:42,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:43,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:43,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:43,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:43,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:43,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:43,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:43,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:43,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:43,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:45,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:45,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:45,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:45,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:45,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:45,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:45,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:45,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:45,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:47,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:47,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:47,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:47,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:47,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:47,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:47,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:47,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:48,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:48,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:48,40.79.141.154,192.168.174.64,443,57632,HTTPS
2024-09-13 10:55:48,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:48,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:48,40.79.141.154,192.168.174.64,443,57632,HTTPS
2024-09-13 10:55:48,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:48,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:48,40.79.141.154,192.168.174.64,443,57632,HTTPS
2024-09-13 10:55:48,40.79.141.154,192.168.174.64,443,57632,HTTPS
2024-09-13 10:55:48,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:48,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:48,40.79.141.154,192.168.174.64,443,57632,HTTPS
2024-09-13 10:55:48,40.79.141.154,192.168.174.64,443,57632,HTTPS
2024-09-13 10:55:48,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:48,160.80.11.243,192.168.174.64,80,35626,HTTPS
2024-09-13 10:55:48,192.168.174.64,160.80.11.243,35626,80,HTTPS
2024-09-13 10:55:48,160.80.11.243,192.168.174.64,80,35626,HTTPS
2024-09-13 10:55:48,40.79.141.154,192.168.174.64,443,57632,HTTPS
2024-09-13 10:55:48,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:48,160.80.11.243,192.168.174.64,80,35640,HTTPS
2024-09-13 10:55:48,192.168.174.64,160.80.11.243,35640,80,HTTPS
2024-09-13 10:55:49,160.80.11.243,192.168.174.64,80,35610,HTTPS
2024-09-13 10:55:49,160.80.11.243,192.168.174.64,80,35596,HTTPS
2024-09-13 10:55:49,160.80.11.243,192.168.174.64,80,35652,HTTPS
2024-09-13 10:55:49,192.168.174.64,160.80.11.243,35610,80,HTTPS
2024-09-13 10:55:49,192.168.174.64,160.80.11.243,35596,80,HTTPS
2024-09-13 10:55:49,192.168.174.64,160.80.11.243,35652,80,HTTPS
2024-09-13 10:55:49,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:49,192.168.174.64,160.80.11.243,35586,80,HTTPS
2024-09-13 10:55:49,160.80.11.243,192.168.174.64,80,35640,HTTPS
2024-09-13 10:55:49,160.80.11.243,192.168.174.64,80,35596,HTTPS
2024-09-13 10:55:49,160.80.11.243,192.168.174.64,80,35586,HTTPS
2024-09-13 10:55:49,160.80.11.243,192.168.174.64,80,35610,HTTPS
2024-09-13 10:55:49,160.80.11.243,192.168.174.64,80,35652,HTTPS
2024-09-13 10:55:49,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:49,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:49,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:49,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:49,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:49,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:49,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:49,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:49,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:49,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:49,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:49,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:50,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:50,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:50,40.79.141.154,192.168.174.64,443,57632,HTTPS
2024-09-13 10:55:50,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:50,192.168.174.64,185.125.190.97,54406,80,HTTPS
2024-09-13 10:55:50,185.125.190.97,192.168.174.64,80,54406,HTTPS
2024-09-13 10:55:50,192.168.174.64,185.125.190.97,54406,80,HTTPS
2024-09-13 10:55:50,192.168.174.64,185.125.190.97,54406,80,connectivity-check.ubuntu.com
2024-09-13 10:55:50,185.125.190.97,192.168.174.64,80,54406,nginx/1.18.0 (Ubuntu)
2024-09-13 10:55:50,192.168.174.64,185.125.190.97,54406,80,HTTPS
2024-09-13 10:55:50,185.125.190.97,192.168.174.64,80,54406,HTTPS
2024-09-13 10:55:50,192.168.174.64,185.125.190.97,54406,80,HTTPS
2024-09-13 10:55:50,185.125.190.97,192.168.174.64,80,54406,HTTPS
2024-09-13 10:55:51,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:51,40.79.141.154,192.168.174.64,443,57632,HTTPS
2024-09-13 10:55:51,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:51,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:51,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:51,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:51,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:51,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:52,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:52,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:52,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:52,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:52,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:52,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:52,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:52,40.79.141.154,192.168.174.64,443,57632,HTTPS
2024-09-13 10:55:52,20.42.73.26,192.168.174.64,443,49162,HTTPS
2024-09-13 10:55:52,192.168.174.64,20.42.73.26,49162,443,HTTPS
2024-09-13 10:55:53,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:53,40.79.141.154,192.168.174.64,443,57632,HTTPS
2024-09-13 10:55:53,192.168.174.64,34.117.188.166,39604,443,HTTPS
2024-09-13 10:55:53,192.168.174.64,34.117.188.166,39604,443,HTTPS
2024-09-13 10:55:53,34.117.188.166,192.168.174.64,443,39604,HTTPS
2024-09-13 10:55:53,34.117.188.166,192.168.174.64,443,39604,HTTPS
2024-09-13 10:55:53,192.168.174.64,34.117.188.166,39604,443,HTTPS
2024-09-13 10:55:53,192.168.174.64,40.79.141.154,57632,443,HTTPS
2024-09-13 10:55:53,40.79.141.154,192.168.174.64,443,57632,HTTPS
